	essay_id	2gram-tf-idf
5443	1213	149
5444	1214	9
5445	1222	124
5446	1231	108
5447	1232	83
5448	1243	111
5449	1253	78
5450	1256	13
5451	1258	3
5452	1266	98
5453	1267	98
5454	1274	99
5455	1277	135
5456	1279	116
5457	1289	117
5458	1294	17
5459	1301	106
5460	1312	10
5461	1321	25
5462	1324	91
5463	1330	17
5464	1334	116
5465	1336	17
5466	1339	148
5467	1347	117
5468	1348	126
5469	1358	17
5470	1380	5
5471	1383	23
5472	1387	109
5473	1393	10
5474	1400	108
5475	1415	17
5476	1418	97
5477	1420	39
5478	1425	117
5479	1429	115
5480	1431	107
5481	1432	61
5482	1437	120
5483	1441	105
5484	1444	99
5485	1446	13
5486	1448	121
5487	1456	12
5488	1480	68
5489	1488	82
5490	1499	3
5491	1503	64
5492	1512	135
5493	1518	16
5494	1523	124
5495	1525	111
5496	1533	108
5497	1556	87
5498	1559	120
5499	1561	54
5500	1569	102
5501	1573	108
5502	1575	71
5503	1576	108
5504	1578	122
5505	1581	4
5506	1583	90
5507	1586	129
5508	1588	42
5509	1589	3
5510	1598	21
5511	1606	111
5512	1608	124
5513	1613	133
5514	1614	85
5515	1615	98
5516	1643	5
5517	1648	8
5518	1652	139
5519	1656	137
5520	1657	101
5521	1662	56
5522	1671	6
5523	1672	120
5524	1678	96
5525	1686	89
5526	1693	18
5527	1695	26
5528	1702	128
5529	1708	137
5530	1709	77
5531	1710	32
5532	1713	122
5533	1716	101
5534	1717	85
5535	1722	79
5536	1724	6
5537	1731	96
5538	1743	29
5539	1748	116
5540	1750	104
5541	1758	7
5542	1760	13
5543	1766	89
5544	1768	142
5545	1769	139
5546	1779	7
5547	1784	118
5548	5982	104
5549	5985	83
5550	5992	62
5551	5996	74
5552	6001	56
5553	6006	74
5554	6007	107
5555	6010	73
5556	6012	70
5557	6015	97
5558	6017	64
5559	6021	50
5560	6025	49
5561	6031	143
5562	6036	114
5563	6040	73
5564	6045	92
5565	6047	55
5566	6048	95
5567	6049	48
5568	6050	108
5569	6071	84
5570	6072	77
5571	6074	56
5572	6084	85
5573	6085	136
5574	6091	105
5575	6092	44
5576	6093	33
5577	6095	130
5578	6097	38
5579	6101	83
5580	6103	113
5581	6107	111
5582	6111	94
5583	6126	77
5584	6132	101
5585	6136	59
5586	6141	79
5587	6147	57
5588	6152	103
5589	6158	122
5590	6163	42
5591	6164	83
5592	6172	108
5593	6176	80
5594	6182	116
5595	6191	117
5596	6192	132
5597	6193	60
5598	6196	78
5599	6200	130
5600	6203	116
5601	6204	134
5602	6209	80
5603	6211	67
5604	6224	41
5605	6225	112
5606	6226	73
5607	6228	127
5608	6233	19
5609	6240	95
5610	6244	72
5611	6250	135
5612	6251	61
5613	6252	51
5614	6255	48
5615	6256	34
5616	6266	36
5617	6270	119
5618	6273	78
5619	6275	31
5620	6291	78
5621	6307	98
5622	6312	102
5623	6313	113
5624	6316	102
5625	6318	56
5626	6321	57
5627	6322	59
5628	6323	52
5629	6325	68
5630	6331	121
5631	6335	113
5632	6337	82
5633	6339	80
5634	6341	92
5635	6343	104
5636	6344	82
5637	6350	104
5638	6352	108
5639	6356	40
5640	6357	26
5641	6358	47
5642	6360	122
5643	6373	47
5644	6376	85
5645	6381	118
5646	6390	77
5647	6391	50
5648	6408	135
5649	6433	103
5650	6446	105
5651	6455	131
5652	6467	69
5653	6478	132
5654	6479	26
5655	6480	110
5656	6483	140
5657	6485	115
5658	6490	40
5659	6493	87
5660	6496	65
5661	6497	84
5662	6498	65
5663	6501	58
5664	6512	131
5665	6519	131
5666	6523	67
5667	6530	108
5668	6531	38
5669	6544	68
5670	6567	96
5671	6569	67
5672	6580	119
5673	6585	28
5674	6590	60
5675	6591	82
5676	6598	25
5677	6625	70
5678	6626	67
5679	6631	105
5680	6632	67
5681	6638	81
5682	6645	122
5683	6647	47
5684	6656	57
5685	6657	125
5686	6664	76
5687	6671	43
5688	6684	77
5689	6690	91
5690	6696	140
5691	6701	135
5692	6714	88
5693	6718	81
5694	6723	74
5695	6724	74
5696	6727	126
5697	6736	78
5698	6738	69
5699	6742	141
5700	6750	33
5701	6753	46
5702	6755	78
5703	6761	76
5704	6763	83
5705	6767	100
5706	6774	65
5707	6775	91
5708	6776	51
5709	6777	70
5710	6778	67
5711	6780	125
5712	6783	98
5713	6785	53
5714	6789	99
5715	6794	60
5716	6798	123
5717	6802	103
5718	6815	130
5719	6816	117
5720	6818	113
5721	6824	45
5722	6828	48
5723	6830	103
5724	6836	90
5725	6842	47
5726	6844	89
5727	6847	88
5728	6853	114
5729	6855	66
5730	6866	108
5731	6877	120
5732	6883	56
5733	6888	126
5734	6895	94
5735	6897	113
5736	6903	126
5737	6911	71
5738	6913	97
5739	6915	131
5740	6919	126
5741	6920	122
5742	6925	61
5743	6926	148
5744	6927	67
5745	6928	49
5746	6937	89
5747	6939	76
5748	6944	117
5749	6952	63
5750	6959	98
5751	6961	129
5752	6969	114
5753	6970	111
5754	6979	114
5755	6997	68
5756	6999	54
5757	7002	94
5758	7003	122
5759	7005	33
5760	7014	81
5761	7023	86
5762	7035	79
5763	7036	152
5764	7043	89
5765	7044	42
5766	7050	94
5767	7057	116
5768	7072	88
5769	7082	130
5770	7087	66
5771	7088	96
5772	7094	58
5773	7100	32
5774	7102	82
5775	7103	112
5776	7105	69
5777	7107	133
5778	7114	35
5779	7117	59
5780	7120	80
5781	7121	43
5782	7134	70
5783	7135	62
5784	7144	115
5785	7149	118
5786	7150	31
5787	7155	109
5788	7158	74
5789	7163	76
5790	7167	110
5791	7169	82
5792	7173	120
5793	7181	129
5794	7187	103
5795	7191	62
5796	7200	100
5797	7207	57
5798	7209	130
5799	7211	68
5800	7214	89
5801	7215	127
5802	7225	69
5803	7226	79
5804	7233	44
5805	7242	91
5806	7243	104
5807	7248	139
5808	7256	116
5809	7264	73
5810	7266	92
5811	7268	81
5812	7269	86
5813	7271	130
5814	7274	47
5815	7279	46
5816	7280	119
5817	7283	37
5818	7290	72
5819	7298	91
5820	7301	116
5821	7315	136
5822	7325	48
5823	7333	71
5824	7346	73
5825	7349	62
5826	7351	100
5827	7360	108
5828	7363	53
5829	7368	41
5830	7370	101
5831	7376	68
5832	7408	133
5833	7409	123
5834	7416	85
5835	7419	113
5836	7421	30
5837	7427	77
5838	7429	132
5839	7431	62
5840	7434	30
5841	7440	69
5842	7447	65
5843	7452	80
5844	7454	103
5845	7455	100
5846	7462	67
5847	7486	58
5848	7488	64
5849	7490	65
5850	7496	34
5851	7500	74
5852	7502	136
5853	7503	122
5854	7508	40
5855	7516	122
5856	7523	89
5857	7524	24
5858	7525	62
5859	7532	59
5860	7539	123
5861	7540	68
5862	7567	88
5863	7571	112
5864	7573	47
5865	7575	100
5866	7579	123
5867	7580	56
5868	7582	79
5869	7585	58
5870	7594	61
5871	7597	34
5872	7601	97
5873	7609	116
5874	7616	136
5875	7617	62
5876	7624	160
5877	7626	86
5878	7630	69
5879	7631	87
5880	7637	108
5881	7638	87
5882	7643	78
5883	7645	87
5884	7671	13
5885	7679	96
5886	7681	120
5887	7687	110
5888	7689	137
5889	7690	62
5890	7700	133
5891	7703	87
5892	7705	48
5893	2982	6
5894	2985	19
5895	2992	75
5896	2996	107
5897	3001	24
5898	3006	107
5899	3007	112
5900	3009	136
5901	3011	10
5902	3014	48
5903	3016	91
5904	3020	9
5905	3024	10
5906	3030	63
5907	3035	104
5908	3039	149
5909	3044	92
5910	3046	110
5911	3047	123
5912	3048	7
5913	3049	121
5914	3070	80
5915	3071	114
5916	3073	2
5917	3083	110
5918	3084	12
5919	3090	77
5920	3091	117
5921	3092	111
5922	3094	54
5923	3096	100
5924	3100	110
5925	3102	132
5926	3106	19
5927	3110	134
5928	3125	13
5929	3131	112
5930	3135	105
5931	3140	95
5932	3146	112
5933	3151	48
5934	3157	8
5935	3162	92
5936	3163	91
5937	3171	6
5938	3175	22
5939	3181	2
5940	3190	69
5941	3191	20
5942	3192	107
5943	3195	124
5944	3199	66
5945	3202	16
5946	3203	109
5947	3208	16
5948	3210	13
5949	3223	135
5950	3224	8
5951	3225	100
5952	3227	22
5953	3232	120
5954	3239	21
5955	3243	5
5956	3249	3
5957	3250	83
5958	3251	103
5959	3254	14
5960	3255	21
5961	3265	6
5962	3269	20
5963	3272	106
5964	3274	53
5965	3290	12
5966	3306	10
5967	3311	9
5968	3312	20
5969	3315	14
5970	3317	22
5971	3320	89
5972	3321	5
5973	3322	118
5974	3324	118
5975	3330	128
5976	3334	20
5977	3336	126
5978	3338	141
5979	3340	17
5980	3342	7
5981	3343	18
5982	3349	114
5983	3351	47
5984	3355	96
5985	3356	65
5986	3357	15
5987	3359	115
5988	3372	137
5989	3375	106
5990	3380	78
5991	3389	115
5992	3390	11
5993	3407	23
5994	3432	15
5995	3445	58
5996	3454	98
5997	3466	117
5998	3477	78
5999	3478	30
6000	3479	120
6001	3482	142
6002	3484	127
6003	3489	108
6004	3492	9
6005	3495	110
6006	3496	68
6007	3497	58
6008	3500	119
6009	3511	85
6010	3518	69
6011	3522	120
6012	3529	52
6013	3530	18
6014	3543	120
6015	3556	64
6016	3566	61
6017	3568	85
6018	3578	90
6019	3583	110
6020	3588	130
6021	3589	9
6022	3596	4
6023	3623	117
6024	3624	95
6025	3629	73
6026	3630	135
6027	3636	35
6028	3643	111
6029	3645	81
6030	3654	42
6031	3655	101
6032	3662	12
6033	3669	128
6034	3682	73
6035	3688	15
6036	3694	77
6037	3699	88
6038	3712	106
6039	3716	93
6040	3721	81
6041	3722	12
6042	3725	93
6043	3734	119
6044	3736	12
6045	3740	25
6046	3748	122
6047	3751	7
6048	3753	81
6049	3759	118
6050	3761	0
6051	3765	82
6052	3772	119
6053	3773	86
6054	3774	91
6055	3775	14
6056	3776	6
6057	3778	14
6058	3781	75
6059	3783	8
6060	3787	85
6061	3792	122
6062	3796	49
6063	3800	9
6064	3813	103
6065	3814	20
6066	3816	129
6067	3822	123
6068	3826	15
6069	3828	107
6070	3833	16
6071	3834	11
6072	3840	6
6073	3842	63
6074	3845	75
6075	3851	15
6076	3853	119
6077	3864	85
6078	3875	8
6079	3881	114
6080	3886	51
6081	3893	12
6082	3895	97
6083	3901	132
6084	3908	18
6085	3910	6
6086	3912	105
6087	3916	57
6088	3917	50
6089	3922	34
6090	3923	17
6091	3924	12
6092	3925	9
6093	3934	88
6094	3936	117
6095	3941	112
6096	3949	11
6097	3956	24
6098	3958	12
6099	3966	130
6100	3967	111
6101	3976	71
6102	3994	24
6103	3996	23
6104	3999	8
6105	4000	78
6106	4002	18
6107	4011	126
6108	4018	13
6109	4020	76
6110	4032	87
6111	4033	8
6112	4040	19
6113	4041	16
6114	4042	95
6115	4047	133
6116	4054	80
6117	4069	29
6118	4079	29
6119	4084	11
6120	4085	117
6121	4091	105
6122	4099	13
6123	4100	115
6124	4104	121
6125	4111	1
6126	4114	8
6127	4117	14
6128	4118	87
6129	4120	117
6130	4132	146
6131	4146	81
6132	4147	103
6133	4148	23
6134	4149	65
6135	4152	92
6136	4154	85
6137	4160	12
6138	4164	95
6139	4166	67
6140	4170	93
6141	4178	55
6142	4185	12
6143	4201	8
6144	4209	12
6145	4218	42
6146	4219	9
6147	4226	14
6148	4229	100
6149	4239	75
6150	4242	90
6151	4244	3
6152	4260	47
6153	4262	100
6154	4263	135
6155	4265	15
6156	4268	71
6157	4279	40
6158	4280	81
6159	4287	72
6160	4294	26
6161	4297	55
6162	4303	18
6163	4316	120
6164	4318	66
6165	4320	89
6166	4322	113
6167	4325	16
6168	4333	115
6169	4337	21
6170	4348	103
6171	4353	71
6172	4373	113
6173	4379	4
6174	4386	28
6175	4401	9
6176	4404	7
6177	4406	54
6178	4415	71
6179	4417	9
6180	4418	94
6181	4423	115
6182	4425	7
6183	4427	24
6184	4432	121
6185	4442	88
6186	4446	109
6187	4466	106
6188	4474	13
6189	4477	22
6190	4485	32
6191	4486	80
6192	4487	6
6193	4489	14
6194	4498	13
6195	4504	103
6196	4509	116
6197	4511	17
6198	4512	118
6199	4519	4
6200	4523	68
6201	4535	81
6202	4542	5
6203	4545	69
6204	4547	76
6205	4555	107
6206	4558	96
6207	4560	40
6208	4562	9
6209	4569	83
6210	4577	12
6211	4578	98
6212	4580	103
6213	4586	21
6214	4587	130
6215	4595	107
6216	4602	6
6217	4604	79
6218	4622	69
6219	4632	8
6220	4636	100
6221	4637	115
6222	4639	46
6223	4641	115
6224	4645	97
6225	4646	113
6226	4651	115
6227	4660	98
6228	4661	15
6229	4670	110
6230	4672	100
6231	4675	127
6232	4682	136
6233	4684	56
6234	4691	102
6235	4697	16
6236	4698	14
6237	4700	3
6238	4703	88
6239	4705	28
6240	4706	75
6241	4711	9
6242	4713	71
6243	4721	19
6244	4739	106
6245	4743	17
6246	4747	6
6247	4749	110
6248	4755	22
6249	4757	21
6250	4758	90
6251	4768	29
6252	4773	129
6253	11831	96
6254	11834	120
6255	11841	80
6256	11845	107
6257	11850	110
6258	11855	107
6259	11856	117
6260	11858	77
6261	11860	110
6262	11863	102
6263	11865	109
6264	11869	80
6265	11873	118
6266	11879	59
6267	11884	99
6268	11888	46
6269	11893	115
6270	11895	93
6271	11896	117
6272	11897	87
6273	11898	101
6274	11919	58
6275	11920	101
6276	11922	80
6277	11932	71
6278	11933	107
6279	11939	110
6280	11940	89
6281	11941	101
6282	11943	95
6283	11945	121
6284	11949	106
6285	11951	114
6286	11955	31
6287	11959	94
6288	11974	98
6289	11980	121
6290	11984	71
6291	11989	116
6292	11995	45
6293	12000	92
6294	12006	68
6295	12011	107
6296	12012	105
6297	12020	100
6298	12024	117
6299	12030	94
6300	12039	77
6301	12040	71
6302	12041	55
6303	12044	109
6304	12048	66
6305	12051	88
6306	12052	98
6307	12057	63
6308	12059	78
6309	12072	120
6310	12073	38
6311	12074	50
6312	12076	83
6313	12081	99
6314	12088	95
6315	12092	89
6316	12098	49
6317	12099	98
6318	12100	117
6319	12103	97
6320	12104	91
6321	12114	69
6322	12118	72
6323	12121	56
6324	12123	105
6325	12139	104
6326	12155	104
6327	12160	94
6328	12161	52
6329	12164	101
6330	12166	89
6331	12169	38
6332	12170	120
6333	12171	72
6334	12173	99
6335	12179	112
6336	12183	29
6337	12185	115
6338	12187	92
6339	12189	37
6340	12191	106
6341	12192	46
6342	12198	69
6343	12200	143
6344	12204	105
6345	12205	96
6346	12206	118
6347	12208	62
6348	12221	87
6349	12224	106
6350	12229	104
6351	12238	49
6352	12239	96
6353	12256	130
6354	12281	97
6355	12294	79
6356	12303	79
6357	12315	94
6358	12326	106
6359	12327	107
6360	12328	98
6361	12331	54
6362	12333	53
6363	12338	88
6364	12341	55
6365	12344	37
6366	12345	36
6367	12346	45
6368	12349	89
6369	12360	108
6370	12367	111
6371	12371	120
6372	12378	69
6373	12379	78
6374	12392	72
6375	12405	113
6376	12415	129
6377	12417	103
6378	12427	76
6379	12432	89
6380	12437	94
6381	12438	83
6382	12445	79
6383	12472	108
6384	12473	82
6385	12478	126
6386	12479	116
6387	12485	105
6388	12492	78
6389	12494	94
6390	12503	106
6391	12504	97
6392	12511	93
6393	12518	86
6394	12531	93
6395	12537	120
6396	12543	80
6397	12548	67
6398	12561	36
6399	12565	121
6400	12570	94
6401	12571	106
6402	12574	126
6403	12583	128
6404	12585	65
6405	12589	99
6406	12597	106
6407	12600	96
6408	12602	62
6409	12608	86
6410	12610	91
6411	12614	92
6412	12621	53
6413	12622	92
6414	12623	81
6415	12624	91
6416	12625	70
6417	12627	97
6418	12630	65
6419	12632	105
6420	12636	59
6421	12641	63
6422	12645	95
6423	12649	120
6424	12662	66
6425	12663	28
6426	12665	114
6427	12671	100
6428	12675	99
6429	12677	35
6430	12682	53
6431	12683	122
6432	12689	84
6433	12691	65
6434	12694	119
6435	12700	107
6436	12702	73
6437	12713	88
6438	12724	109
6439	12730	83
6440	12735	108
6441	12742	86
6442	12744	118
6443	12750	76
6444	12757	44
6445	12759	118
6446	12761	98
6447	12765	67
6448	12766	115
6449	12771	63
6450	12772	52
6451	12773	79
6452	12774	52
6453	12783	45
6454	12785	113
6455	12790	51
6456	12798	100
6457	12805	102
6458	12807	130
6459	12815	93
6460	12816	86
6461	12825	95
6462	12843	92
6463	12845	55
6464	12848	106
6465	12849	45
6466	12851	74
6467	12860	70
6468	12867	106
6469	12869	112
6470	12881	111
6471	12882	118
6472	12889	78
6473	12890	63
6474	12891	75
6475	12896	88
6476	12903	84
6477	12918	102
6478	12925	83
6479	12928	81
6480	12933	19
6481	12934	62
6482	12940	37
6483	12941	115
6484	12948	102
6485	12949	77
6486	12953	32
6487	12960	55
6488	12963	112
6489	12966	122
6490	12967	64
6491	12969	84
6492	12981	78
6493	12995	65
6494	12996	72
6495	12997	105
6496	13001	33
6497	13007	107
6498	13009	102
6499	13013	112
6500	13015	77
6501	13019	133
6502	13024	110
6503	13027	107
6504	13034	68
6505	13038	117
6506	13048	111
6507	13053	103
6508	13054	112
6509	13071	110
6510	13072	72
6511	13078	125
6512	13088	73
6513	13092	23
6514	13097	49
6515	13106	104
6516	13111	99
6517	13113	89
6518	13116	40
6519	13118	89
6520	13140	51
6521	13143	100
6522	13146	106
6523	13156	111
6524	13163	100
6525	13169	68
6526	13171	53
6527	13175	117
6528	13178	121
6529	13186	96
6530	13190	91
6531	13197	103
6532	13202	29
6533	13211	112
6534	13223	61
6535	13227	108
6536	13233	60
6537	13240	102
6538	13255	116
6539	13271	117
6540	13272	89
6541	13277	50
6542	13279	114
6543	13286	98
6544	13296	36
6545	13309	64
6546	13320	31
6547	13321	58
6548	13328	69
6549	13331	83
6550	13336	67
6551	13339	115
6552	13340	49
6553	13352	58
6554	13358	61
6555	13363	89
6556	13366	40
6557	13373	95
6558	13396	68
6559	13397	123
6560	13401	109
6561	13403	95
6562	13409	88
6563	13414	28
6564	13416	130
6565	13431	95
6566	13432	93
6567	13440	89
6568	13441	63
6569	13444	94
6570	13449	103
6571	13456	116
6572	13457	107
6573	13458	117
6574	13472	115
6575	13481	103
6576	13486	41
6577	13488	71
6578	13491	59
6579	13495	64
6580	13499	81
6581	13500	64
6582	13502	118
6583	13514	103
6584	13515	120
6585	13517	97
6586	13518	96
6587	13521	102
6588	13524	111
6589	13528	123
6590	13529	121
6591	13536	80
6592	13537	95
6593	13538	108
6594	13539	107
6595	13545	84
6596	13551	55
6597	13552	106
6598	13555	110
6599	13556	74
6600	13559	111
6601	13560	74
6602	13565	123
6603	13566	109
6604	13567	30
6605	13593	36
6606	13601	79
6607	13603	25
6608	13609	87
6609	13611	99
6610	13612	61
6611	13616	77
6612	13622	87
6613	13627	98
6614	8867	98
6615	8870	66
6616	8877	64
6617	8881	108
6618	8886	52
6619	8891	100
6620	8892	64
6621	8894	43
6622	8896	74
6623	8899	32
6624	8901	33
6625	8905	108
6626	8909	90
6627	8915	62
6628	8920	39
6629	8924	76
6630	8929	61
6631	8931	49
6632	8932	18
6633	8933	110
6634	8934	47
6635	8955	103
6636	8956	43
6637	8958	29
6638	8968	45
6639	8969	117
6640	8975	21
6641	8976	53
6642	8977	99
6643	8979	110
6644	8981	128
6645	8985	71
6646	8987	58
6647	8991	37
6648	8995	76
6649	9010	53
6650	9016	108
6651	9020	22
6652	9025	26
6653	9031	70
6654	9036	60
6655	9042	103
6656	9047	31
6657	9048	29
6658	9056	69
6659	9060	116
6660	9066	101
6661	9075	112
6662	9076	15
6663	9077	49
6664	9080	46
6665	9084	106
6666	9087	58
6667	9088	87
6668	9093	73
6669	9095	88
6670	9108	16
6671	9109	57
6672	9110	109
6673	9112	95
6674	9117	75
6675	9125	62
6676	9129	27
6677	9135	99
6678	9136	58
6679	9137	17
6680	9140	85
6681	9141	72
6682	9151	54
6683	9155	33
6684	9158	126
6685	9160	64
6686	9176	39
6687	9192	50
6688	9197	86
6689	9198	108
6690	9201	75
6691	9203	40
6692	9206	38
6693	9207	32
6694	9208	104
6695	9210	39
6696	9216	64
6697	9220	113
6698	9222	127
6699	9224	81
6700	9226	25
6701	9228	74
6702	9229	81
6703	9235	83
6704	9237	96
6705	9241	36
6706	9242	59
6707	9243	116
6708	9245	37
6709	9258	104
6710	9261	28
6711	9266	15
6712	9275	36
6713	9276	81
6714	9293	105
6715	9318	28
6716	9331	100
6717	9340	68
6718	9352	80
6719	9363	65
6720	9364	82
6721	9365	84
6722	9368	83
6723	9370	58
6724	9375	88
6725	9378	59
6726	9381	76
6727	9382	79
6728	9383	77
6729	9386	99
6730	9397	67
6731	9404	40
6732	9408	52
6733	9415	31
6734	9416	98
6735	9429	72
6736	9443	68
6737	9453	77
6738	9455	25
6739	9465	110
6740	9470	85
6741	9475	55
6742	9476	135
6743	9483	109
6744	9510	87
6745	9511	31
6746	9516	57
6747	9517	47
6748	9523	90
6749	9530	116
6750	9532	35
6751	9541	81
6752	9542	19
6753	9549	55
6754	9556	103
6755	9569	112
6756	9575	55
6757	9581	19
6758	9586	22
6759	9599	48
6760	9603	112
6761	9608	115
6762	9609	90
6763	9612	22
6764	9621	67
6765	9623	43
6766	9627	115
6767	9635	43
6768	9638	76
6769	9640	66
6770	9646	38
6771	9648	107
6772	9652	103
6773	9659	102
6774	9660	128
6775	9661	70
6776	9662	45
6777	9663	78
6778	9665	27
6779	9668	29
6780	9670	121
6781	9675	62
6782	9680	40
6783	9684	62
6784	9688	46
6785	9701	46
6786	9702	60
6787	9704	122
6788	9710	87
6789	9714	91
6790	9716	48
6791	9721	42
6792	9722	71
6793	9728	57
6794	9730	89
6795	9733	90
6796	9739	112
6797	9741	113
6798	9752	55
6799	9763	54
6800	9769	14
6801	9774	108
6802	9781	83
6803	9783	109
6804	9789	103
6805	9796	71
6806	9798	72
6807	9800	62
6808	9804	52
6809	9805	73
6810	9810	97
6811	9811	107
6812	9812	103
6813	9813	103
6814	9822	103
6815	9824	84
6816	9829	135
6817	9837	13
6818	9844	68
6819	9846	79
6820	9854	32
6821	9855	93
6822	9864	74
6823	9882	77
6824	9884	98
6825	9887	55
6826	9888	57
6827	9890	36
6828	9899	75
6829	9908	86
6830	9920	79
6831	9921	47
6832	9928	113
6833	9929	68
6834	9930	57
6835	9935	111
6836	9942	109
6837	9957	111
6838	9967	141
6839	9972	90
6840	9973	64
6841	9979	68
6842	9987	26
6843	9988	96
6844	9992	40
6845	9999	111
6846	10002	98
6847	10005	90
6848	10006	73
6849	10008	62
6850	10018	57
6851	10020	83
6852	10023	48
6853	10034	96
6854	10035	51
6855	10039	71
6856	10040	125
6857	10048	89
6858	10052	94
6859	10054	98
6860	10058	121
6861	10063	105
6862	10066	120
6863	10069	39
6864	10073	31
6865	10077	30
6866	10086	57
6867	10087	72
6868	10097	99
6869	10107	42
6870	10111	27
6871	10127	95
6872	10129	45
6873	10130	100
6874	10132	128
6875	10135	115
6876	10148	88
6877	10151	109
6878	10172	97
6879	10184	122
6880	10185	92
6881	10187	97
6882	10191	91
6883	10197	75
6884	10202	45
6885	10203	108
6886	10206	38
6887	10238	41
6888	10242	36
6889	10243	128
6890	10244	74
6891	10255	28
6892	10270	107
6893	10275	99
6894	10280	100
6895	10284	108
6896	10286	99
6897	10287	50
6898	10292	81
6899	10294	80
6900	10300	59
6901	10334	81
6902	10342	32
6903	10344	108
6904	10345	56
6905	10347	73
6906	10350	104
6907	10357	98
6908	10359	35
6909	10366	62
6910	10372	125
6911	10377	83
6912	10379	120
6913	10380	67
6914	10387	87
6915	10409	113
6916	10412	89
6917	10413	23
6918	10414	24
6919	10416	116
6920	10423	85
6921	10430	93
6922	10437	12
6923	10439	42
6924	10442	31
6925	10443	36
6926	10450	101
6927	10451	91
6928	10452	93
6929	10455	64
6930	10460	47
6931	10467	110
6932	10469	35
6933	10497	150
6934	10502	66
6935	10506	56
6936	10510	94
6937	10511	57
6938	10519	121
6939	10526	62
6940	10527	26
6941	10533	46
6942	10538	33
6943	10541	33
6944	10548	113
6945	10549	44
6946	10550	51
6947	10556	85
6948	10558	113
6949	10562	54
6950	10563	72
6951	10565	21
6952	10570	93
6953	10571	106
6954	10574	84
6955	10576	71
6956	10578	119
6957	10598	43
6958	10603	56
6959	10605	25
6960	10613	99
6961	10615	109
6962	10621	22
6963	10623	74
6964	10624	33
6965	10627	25
6966	10634	97
6967	10639	64
6968	17834	71
6969	17836	85
6970	17839	96
6971	17842	105
6972	17850	138
6973	17854	123
6974	17865	133
6975	17867	119
6976	17869	91
6977	17874	113
6978	17876	134
6979	17881	114
6980	17891	52
6981	17906	108
6982	17911	112
6983	17912	122
6984	17932	114
6985	17936	37
6986	17937	46
6987	17939	123
6988	17950	55
6989	17959	66
6990	17961	114
6991	17962	99
6992	17964	111
6993	17966	115
6994	17970	48
6995	17973	103
6996	17977	68
6997	17981	103
6998	17997	114
6999	17998	111
7000	18006	130
7001	18013	102
7002	18017	129
7003	18018	60
7004	18025	135
7005	18031	64
7006	18036	40
7007	18037	78
7008	18042	104
7009	18050	59
7010	18055	115
7011	18062	104
7012	18073	116
7013	18074	145
7014	18075	124
7015	18078	113
7016	18082	114
7017	18086	84
7018	18087	111
7019	18092	78
7020	18094	107
7021	18109	35
7022	18110	90
7023	18112	75
7024	18115	122
7025	18120	107
7026	18129	84
7027	18140	103
7028	18141	129
7029	18142	129
7030	18147	100
7031	18160	123
7032	18162	130
7033	18167	40
7034	18169	162
7035	18170	155
7036	18186	118
7037	18205	126
7038	18210	110
7039	18211	145
7040	18215	96
7041	18221	26
7042	18222	115
7043	18223	109
7044	18226	127
7045	18232	129
7046	18233	93
7047	18236	109
7048	18240	115
7049	18242	78
7050	18244	122
7051	18245	66
7052	18246	118
7053	18251	70
7054	18253	62
7055	18257	132
7056	18258	73
7057	18259	78
7058	18261	170
7059	18269	65
7060	18276	102
7061	18279	113
7062	18284	102
7063	18292	87
7064	18293	67
7065	18294	119
7066	18297	28
7067	18310	97
7068	18312	139
7069	18322	109
7070	18342	114
7071	18356	114
7072	18367	83
7073	18380	126
7074	18393	98
7075	18394	64
7076	18395	139
7077	18402	121
7078	18407	139
7079	18411	84
7080	18414	36
7081	18415	124
7082	18416	95
7083	18419	134
7084	18433	124
7085	18444	53
7086	18449	107
7087	18458	107
7088	18459	130
7089	18475	121
7090	18480	84
7091	18502	116
7092	18504	32
7093	18514	76
7094	18519	96
7095	18524	133
7096	18525	127
7097	18533	39
7098	18562	122
7099	18569	120
7100	18570	19
7101	18576	141
7102	18583	73
7103	18586	89
7104	18596	119
7105	18597	115
7106	18598	85
7107	18604	115
7108	18608	95
7109	18611	93
7110	18626	123
7111	18638	102
7112	18643	126
7113	18656	119
7114	18660	121
7115	18666	163
7116	18670	80
7117	18681	126
7118	18683	97
7119	18688	61
7120	18696	135
7121	18697	121
7122	18701	116
7123	18703	95
7124	18709	129
7125	18711	67
7126	18715	129
7127	18722	136
7128	18723	106
7129	18724	131
7130	18732	126
7131	18734	60
7132	18744	128
7133	18749	85
7134	18753	93
7135	18767	124
7136	18768	113
7137	18770	75
7138	18772	100
7139	18774	82
7140	18776	110
7141	18780	120
7142	18782	107
7143	18788	4
7144	18794	49
7145	18796	130
7146	18799	138
7147	18805	124
7148	18807	31
7149	18818	114
7150	18830	86
7151	18836	91
7152	18842	111
7153	18851	123
7154	18853	106
7155	18871	78
7156	18873	110
7157	18878	104
7158	18883	65
7159	18885	28
7160	18886	121
7161	18896	116
7162	18897	137
7163	18898	111
7164	18899	81
7165	18903	60
7166	18909	72
7167	18911	60
7168	18929	137
7169	18930	48
7170	18931	44
7171	18939	91
7172	18951	109
7173	18961	47
7174	18964	92
7175	18965	93
7176	18974	148
7177	18978	9
7178	18987	121
7179	19000	120
7180	19003	14
7181	19008	112
7182	19009	132
7183	19017	80
7184	19020	72
7185	19026	129
7186	19041	130
7187	19042	70
7188	19047	70
7189	19056	71
7190	19061	117
